user_id,artist,play_count,gender,age
190,The Weeknd,2,Male,60-64
190,Eminem,1,Male,60-64
190,Ed Sheeran,6,Male,60-64
190,Bruno Mars,4,Male,60-64
190,Harry Styles,5,Male,60-64
190,Taylor Swift,2,Male,60-64
190,Ariana Grande,16,Male,60-64
190,Queen,83,Male,60-64
191,Bad Bunny,3,Male,35-39
191,Adele,2,Male,35-39
191,Queen,6,Male,35-39
191,Eminem,15,Male,35-39
191,Doja Cat,14,Male,35-39
191,Dua Lipa,19,Male,35-39
191,Justin Bieber,10,Male,35-39
192,BTS,2,Male,35-39
192,Ed Sheeran,2,Male,35-39
192,Adele,5,Male,35-39
192,Bruno Mars,5,Male,35-39
192,Kendrick Lamar,18,Male,35-39
192,Drake,3,Male,35-39
192,Harry Styles,11,Male,35-39
192,Olivia Rodrigo,5,Male,35-39
192,Justin Bieber,3,Male,35-39
192,The Weeknd,5,Male,35-39
192,Eminem,10,Male,35-39
192,Bad Bunny,18,Male,35-39
192,Billie Eilish,5,Male,35-39
192,Queen,2,Male,35-39
193,Kendrick Lamar,11,Male,30-34
193,Justin Bieber,10,Male,30-34
193,Bruno Mars,26,Male,30-34
193,Ariana Grande,9,Male,30-34
193,Bad Bunny,3,Male,30-34
193,Harry Styles,1,Male,30-34
193,BTS,5,Male,30-34
193,Dua Lipa,1,Male,30-34
193,Drake,3,Male,30-34
193,Adele,5,Male,30-34
193,Queen,3,Male,30-34
193,Doja Cat,7,Male,30-34
194,Queen,5,Male,60-64
194,Justin Bieber,4,Male,60-64
194,Bad Bunny,6,Male,60-64
194,Drake,47,Male,60-64
194,Eminem,11,Male,60-64
194,Taylor Swift,7,Male,60-64
194,Olivia Rodrigo,4,Male,60-64
194,Bruno Mars,12,Male,60-64
194,The Weeknd,14,Male,60-64
194,Adele,2,Male,60-64
194,Ed Sheeran,14,Male,60-64
194,BTS,6,Male,60-64
194,Billie Eilish,7,Male,60-64
194,Harry Styles,3,Male,60-64
194,Kendrick Lamar,4,Male,60-64
195,Taylor Swift,2,Female,35-39
195,Eminem,34,Female,35-39
195,Justin Bieber,2,Female,35-39
195,Bruno Mars,3,Female,35-39
195,Adele,9,Female,35-39
195,The Weeknd,41,Female,35-39
195,Harry Styles,7,Female,35-39
195,Billie Eilish,2,Female,35-39
195,Drake,4,Female,35-39
195,Olivia Rodrigo,9,Female,35-39
195,Doja Cat,9,Female,35-39
195,Ariana Grande,3,Female,35-39
195,Dua Lipa,3,Female,35-39
195,Bad Bunny,2,Female,35-39
195,The Beatles,23,Female,35-39
196,Olivia Rodrigo,3,Male,15-19
196,The Beatles,2,Male,15-19
196,Bad Bunny,14,Male,15-19
196,Taylor Swift,7,Male,15-19
196,Drake,2,Male,15-19
196,Post Malone,4,Male,15-19
197,Eminem,14,Male,35-39
197,Olivia Rodrigo,4,Male,35-39
197,Kendrick Lamar,6,Male,35-39
197,Drake,24,Male,35-39
197,Queen,10,Male,35-39
197,Billie Eilish,6,Male,35-39
198,Ed Sheeran,40,Male,60-64
198,Dua Lipa,2,Male,60-64
198,Taylor Swift,19,Male,60-64
198,Eminem,29,Male,60-64
198,Post Malone,3,Male,60-64
198,Olivia Rodrigo,5,Male,60-64
198,Justin Bieber,2,Male,60-64
198,Adele,6,Male,60-64
198,Billie Eilish,7,Male,60-64
198,The Weeknd,14,Male,60-64
198,The Beatles,21,Male,60-64
198,Bruno Mars,3,Male,60-64
198,Queen,1,Male,60-64
198,Harry Styles,7,Male,60-64
198,Drake,9,Male,60-64
199,Bruno Mars,9,Female,30-34
199,Justin Bieber,8,Female,30-34
199,The Weeknd,1,Female,30-34
199,Queen,42,Female,30-34
199,Dua Lipa,3,Female,30-34
199,Olivia Rodrigo,2,Female,30-34
199,Post Malone,6,Female,30-34
199,Billie Eilish,8,Female,30-34
200,Kendrick Lamar,3,Male,60-64
200,Ariana Grande,27,Male,60-64
200,The Weeknd,2,Male,60-64
200,Drake,2,Male,60-64
200,Bruno Mars,1,Male,60-64
200,The Beatles,17,Male,60-64
200,Eminem,12,Male,60-64
200,Post Malone,15,Male,60-64
200,Billie Eilish,2,Male,60-64
200,Olivia Rodrigo,1,Male,60-64
200,Adele,1,Male,60-64
200,Queen,2,Male,60-64
201,BTS,34,Female,60-64
201,Drake,5,Female,60-64
201,Harry Styles,10,Female,60-64
201,The Weeknd,3,Female,60-64
201,Taylor Swift,22,Female,60-64
201,The Beatles,11,Female,60-64
201,Bruno Mars,16,Female,60-64
202,Olivia Rodrigo,13,Female,50-54
202,Ed Sheeran,1,Female,50-54
202,Queen,5,Female,50-54
202,Kendrick Lamar,7,Female,50-54
202,Billie Eilish,20,Female,50-54
202,Bruno Mars,14,Female,50-54
202,The Weeknd,4,Female,50-54
202,Post Malone,10,Female,50-54
202,The Beatles,25,Female,50-54
202,Dua Lipa,6,Female,50-54
202,Ariana Grande,5,Female,50-54
203,Doja Cat,1,Female,30-34
203,Drake,4,Female,30-34
203,The Weeknd,2,Female,30-34
203,Billie Eilish,53,Female,30-34
203,The Beatles,2,Female,30-34
203,Ariana Grande,7,Female,30-34
203,BTS,3,Female,30-34
203,Olivia Rodrigo,9,Female,30-34
203,Harry Styles,2,Female,30-34
203,Justin Bieber,17,Female,30-34
203,Dua Lipa,56,Female,30-34
203,Adele,3,Female,30-34
203,Post Malone,24,Female,30-34
204,Olivia Rodrigo,18,Female,45-49
204,Billie Eilish,4,Female,45-49
204,Queen,2,Female,45-49
204,Ariana Grande,17,Female,45-49
204,The Beatles,4,Female,45-49
204,Taylor Swift,2,Female,45-49
204,Justin Bieber,60,Female,45-49
204,Bruno Mars,6,Female,45-49
205,Doja Cat,8,Female,65-70
205,Taylor Swift,2,Female,65-70
205,The Weeknd,5,Female,65-70
205,The Beatles,19,Female,65-70
205,Post Malone,3,Female,65-70
205,Justin Bieber,7,Female,65-70
205,Kendrick Lamar,2,Female,65-70
205,Eminem,2,Female,65-70
205,Dua Lipa,6,Female,65-70
205,Adele,8,Female,65-70
205,Harry Styles,54,Female,65-70
205,Bad Bunny,4,Female,65-70
205,Drake,7,Female,65-70
205,Queen,2,Female,65-70
206,The Weeknd,5,Female,20-24
206,Harry Styles,9,Female,20-24
206,Bruno Mars,16,Female,20-24
206,The Beatles,4,Female,20-24
206,Bad Bunny,1,Female,20-24
206,Justin Bieber,28,Female,20-24
206,Kendrick Lamar,15,Female,20-24
206,Ed Sheeran,1,Female,20-24
206,Drake,4,Female,20-24
206,Billie Eilish,35,Female,20-24
206,Taylor Swift,31,Female,20-24
206,Doja Cat,18,Female,20-24
206,Ariana Grande,6,Female,20-24
206,Post Malone,8,Female,20-24
207,Bruno Mars,4,Female,15-19
207,Taylor Swift,1,Female,15-19
207,Olivia Rodrigo,14,Female,15-19
207,Kendrick Lamar,15,Female,15-19
207,Dua Lipa,1,Female,15-19
207,Drake,28,Female,15-19
207,Queen,89,Female,15-19
207,Ed Sheeran,7,Female,15-19
207,Harry Styles,3,Female,15-19
207,Eminem,124,Female,15-19
207,Post Malone,1,Female,15-19
207,The Beatles,7,Female,15-19
208,Eminem,1,Male,25-29
208,Post Malone,4,Male,25-29
208,BTS,4,Male,25-29
208,The Beatles,32,Male,25-29
208,Taylor Swift,10,Male,25-29
208,Queen,12,Male,25-29
208,Adele,11,Male,25-29
208,Justin Bieber,7,Male,25-29
208,Olivia Rodrigo,34,Male,25-29
208,Bad Bunny,1,Male,25-29
208,Bruno Mars,8,Male,25-29
209,Drake,22,Female,25-29
209,Billie Eilish,8,Female,25-29
209,Doja Cat,2,Female,25-29
209,The Beatles,17,Female,25-29
209,Ed Sheeran,11,Female,25-29
210,Doja Cat,20,Female,50-54
210,Ariana Grande,4,Female,50-54
210,Dua Lipa,1,Female,50-54
210,Justin Bieber,2,Female,50-54
210,Billie Eilish,5,Female,50-54
210,Bruno Mars,8,Female,50-54
210,Olivia Rodrigo,6,Female,50-54
210,Harry Styles,3,Female,50-54
210,Eminem,18,Female,50-54
210,Queen,6,Female,50-54
210,Adele,9,Female,50-54
210,Post Malone,4,Female,50-54
210,The Beatles,33,Female,50-54
210,The Weeknd,4,Female,50-54
211,Ariana Grande,8,Female,20-24
211,The Beatles,4,Female,20-24
211,Ed Sheeran,18,Female,20-24
211,Queen,9,Female,20-24
211,Drake,2,Female,20-24
212,Harry Styles,27,Male,20-24
212,Billie Eilish,7,Male,20-24
212,The Weeknd,12,Male,20-24
212,Olivia Rodrigo,2,Male,20-24
212,BTS,1,Male,20-24
212,Post Malone,8,Male,20-24
213,Taylor Swift,5,Female,15-19
213,Drake,17,Female,15-19
213,Bruno Mars,2,Female,15-19
213,Ed Sheeran,14,Female,15-19
213,Olivia Rodrigo,7,Female,15-19
214,Olivia Rodrigo,12,Female,60-64
214,Bad Bunny,3,Female,60-64
214,Harry Styles,2,Female,60-64
214,Bruno Mars,15,Female,60-64
214,Ed Sheeran,17,Female,60-64
214,Post Malone,2,Female,60-64
214,Drake,2,Female,60-64
214,Justin Bieber,4,Female,60-64
215,Bad Bunny,6,Female,20-24
215,Billie Eilish,3,Female,20-24
215,Kendrick Lamar,46,Female,20-24
215,Doja Cat,13,Female,20-24
215,Drake,3,Female,20-24
215,Ariana Grande,5,Female,20-24
215,Olivia Rodrigo,47,Female,20-24
215,Taylor Swift,2,Female,20-24
215,Eminem,1,Female,20-24
215,Bruno Mars,9,Female,20-24
215,Harry Styles,10,Female,20-24
215,Justin Bieber,14,Female,20-24
216,Adele,1,Male,45-49
216,Post Malone,5,Male,45-49
216,Harry Styles,6,Male,45-49
216,Kendrick Lamar,27,Male,45-49
216,Bad Bunny,1,Male,45-49
217,Dua Lipa,11,Male,35-39
217,The Weeknd,10,Male,35-39
217,Ed Sheeran,14,Male,35-39
217,Bad Bunny,4,Male,35-39
217,Queen,4,Male,35-39
218,Bad Bunny,12,Male,65-70
218,Bruno Mars,43,Male,65-70
218,Olivia Rodrigo,16,Male,65-70
218,Harry Styles,2,Male,65-70
218,Doja Cat,8,Male,65-70
218,Ed Sheeran,2,Male,65-70
218,The Weeknd,1,Male,65-70
218,Kendrick Lamar,4,Male,65-70
218,BTS,19,Male,65-70
218,Post Malone,9,Male,65-70
218,Drake,1,Male,65-70
218,Eminem,4,Male,65-70
218,Dua Lipa,6,Male,65-70
218,Adele,1,Male,65-70
219,Dua Lipa,7,Female,30-34
219,Drake,5,Female,30-34
219,BTS,16,Female,30-34
219,Ed Sheeran,11,Female,30-34
219,Post Malone,8,Female,30-34
220,The Weeknd,2,Male,55-59
220,Doja Cat,3,Male,55-59
220,Dua Lipa,3,Male,55-59
220,Justin Bieber,8,Male,55-59
220,Olivia Rodrigo,90,Male,55-59
220,Drake,8,Male,55-59
220,Post Malone,1,Male,55-59
221,Harry Styles,24,Female,35-39
221,The Beatles,11,Female,35-39
221,Justin Bieber,2,Female,35-39
221,Ariana Grande,3,Female,35-39
221,BTS,8,Female,35-39
221,Eminem,1,Female,35-39
221,Adele,39,Female,35-39
221,Dua Lipa,11,Female,35-39
221,Bad Bunny,25,Female,35-39
222,BTS,1,Female,25-29
222,Kendrick Lamar,10,Female,25-29
222,Harry Styles,11,Female,25-29
222,Post Malone,34,Female,25-29
222,Justin Bieber,4,Female,25-29
223,Bad Bunny,11,Other,30-34
223,BTS,1,Other,30-34
223,Doja Cat,1,Other,30-34
223,Eminem,26,Other,30-34
223,Dua Lipa,3,Other,30-34
223,Adele,1,Other,30-34
223,Billie Eilish,20,Other,30-34
223,Bruno Mars,4,Other,30-34
223,Taylor Swift,19,Other,30-34
223,Justin Bieber,2,Other,30-34
224,Ed Sheeran,54,Male,45-49
224,Olivia Rodrigo,10,Male,45-49
224,The Beatles,36,Male,45-49
224,The Weeknd,4,Male,45-49
224,Dua Lipa,3,Male,45-49
224,Billie Eilish,7,Male,45-49
225,Drake,5,Female,45-49
225,Adele,14,Female,45-49
225,Doja Cat,2,Female,45-49
225,Olivia Rodrigo,12,Female,45-49
225,Justin Bieber,1,Female,45-49
225,BTS,23,Female,45-49
225,Eminem,3,Female,45-49
225,Queen,2,Female,45-49
225,Kendrick Lamar,1,Female,45-49
225,Post Malone,4,Female,45-49
226,Post Malone,6,Female,35-39
226,Olivia Rodrigo,19,Female,35-39
226,Drake,9,Female,35-39
226,Ed Sheeran,11,Female,35-39
226,The Weeknd,89,Female,35-39
226,Taylor Swift,5,Female,35-39
226,Doja Cat,5,Female,35-39
226,Ariana Grande,8,Female,35-39
227,Ariana Grande,8,Male,45-49
227,The Beatles,19,Male,45-49
227,Queen,12,Male,45-49
227,Doja Cat,12,Male,45-49
227,Harry Styles,6,Male,45-49
227,Eminem,6,Male,45-49
228,Taylor Swift,43,Female,55-59
228,Drake,119,Female,55-59
228,Post Malone,34,Female,55-59
228,Justin Bieber,11,Female,55-59
228,Bruno Mars,75,Female,55-59
228,Harry Styles,13,Female,55-59
228,Adele,2,Female,55-59
228,Kendrick Lamar,7,Female,55-59
228,BTS,15,Female,55-59
228,Ed Sheeran,16,Female,55-59
228,Queen,2,Female,55-59
228,Ariana Grande,2,Female,55-59
228,Doja Cat,5,Female,55-59
229,The Beatles,12,Male,15-19
229,Bad Bunny,34,Male,15-19
229,Ed Sheeran,10,Male,15-19
229,Olivia Rodrigo,25,Male,15-19
229,Eminem,8,Male,15-19
229,The Weeknd,6,Male,15-19
229,Harry Styles,5,Male,15-19
229,Billie Eilish,5,Male,15-19
230,Dua Lipa,1,Female,30-34
230,Billie Eilish,4,Female,30-34
230,Drake,11,Female,30-34
230,Olivia Rodrigo,6,Female,30-34
230,Bad Bunny,11,Female,30-34
230,The Beatles,17,Female,30-34
230,Post Malone,5,Female,30-34
230,BTS,15,Female,30-34
230,Doja Cat,116,Female,30-34
231,The Beatles,6,Female,40-44
231,Adele,2,Female,40-44
231,The Weeknd,110,Female,40-44
231,Eminem,16,Female,40-44
231,Queen,9,Female,40-44
231,Olivia Rodrigo,8,Female,40-44
231,Drake,24,Female,40-44
232,Harry Styles,58,Male,25-29
232,Justin Bieber,21,Male,25-29
232,Drake,4,Male,25-29
232,Kendrick Lamar,7,Male,25-29
232,Bruno Mars,19,Male,25-29
232,Eminem,4,Male,25-29
232,Billie Eilish,7,Male,25-29
232,Taylor Swift,7,Male,25-29
232,Post Malone,14,Male,25-29
232,Doja Cat,13,Male,25-29
232,Bad Bunny,5,Male,25-29
232,Dua Lipa,7,Male,25-29
233,Billie Eilish,5,Male,55-59
233,Ed Sheeran,52,Male,55-59
233,Adele,4,Male,55-59
233,Bad Bunny,2,Male,55-59
233,Harry Styles,1,Male,55-59
233,Queen,25,Male,55-59
233,Doja Cat,7,Male,55-59
234,The Weeknd,11,Female,55-59
234,Drake,42,Female,55-59
234,Doja Cat,5,Female,55-59
234,Post Malone,2,Female,55-59
234,Adele,1,Female,55-59
234,Bruno Mars,1,Female,55-59
234,Ariana Grande,8,Female,55-59
234,Bad Bunny,5,Female,55-59
234,Kendrick Lamar,7,Female,55-59
234,Eminem,4,Female,55-59
234,Ed Sheeran,2,Female,55-59
234,Justin Bieber,13,Female,55-59
234,BTS,1,Female,55-59
234,Billie Eilish,3,Female,55-59
235,Billie Eilish,7,Male,30-34
235,Post Malone,1,Male,30-34
235,Dua Lipa,1,Male,30-34
235,Bad Bunny,1,Male,30-34
235,Bruno Mars,4,Male,30-34
235,Queen,5,Male,30-34
235,Justin Bieber,1,Male,30-34
236,Post Malone,20,Female,35-39
236,Adele,1,Female,35-39
236,Eminem,1,Female,35-39
236,Justin Bieber,5,Female,35-39
236,Billie Eilish,9,Female,35-39
236,The Weeknd,121,Female,35-39
236,Doja Cat,12,Female,35-39
236,Taylor Swift,42,Female,35-39
236,Ariana Grande,7,Female,35-39
236,Bad Bunny,12,Female,35-39
236,The Beatles,6,Female,35-39
236,Bruno Mars,108,Female,35-39
236,BTS,3,Female,35-39
236,Harry Styles,4,Female,35-39
237,Ed Sheeran,16,Male,55-59
237,Doja Cat,9,Male,55-59
237,The Beatles,5,Male,55-59
237,Bad Bunny,6,Male,55-59
237,BTS,1,Male,55-59
237,Bruno Mars,5,Male,55-59
237,Harry Styles,19,Male,55-59
238,Ed Sheeran,14,Female,35-39
238,Harry Styles,4,Female,35-39
238,Billie Eilish,10,Female,35-39
238,Ariana Grande,12,Female,35-39
238,Kendrick Lamar,10,Female,35-39
238,Bad Bunny,4,Female,35-39
238,Justin Bieber,12,Female,35-39
239,Ariana Grande,30,Female,45-49
239,Ed Sheeran,2,Female,45-49
239,Billie Eilish,27,Female,45-49
239,Drake,20,Female,45-49
239,BTS,14,Female,45-49
239,Justin Bieber,16,Female,45-49
239,Kendrick Lamar,3,Female,45-49
239,Queen,1,Female,45-49
239,Dua Lipa,12,Female,45-49
239,Bad Bunny,17,Female,45-49
239,Post Malone,36,Female,45-49
239,Olivia Rodrigo,6,Female,45-49
240,Justin Bieber,5,Female,45-49
240,Eminem,20,Female,45-49
240,Taylor Swift,2,Female,45-49
240,Bad Bunny,11,Female,45-49
240,Kendrick Lamar,3,Female,45-49
240,Ed Sheeran,9,Female,45-49
240,Drake,15,Female,45-49
241,Billie Eilish,5,Male,60-64
241,Harry Styles,3,Male,60-64
241,Post Malone,9,Male,60-64
241,Taylor Swift,3,Male,60-64
241,Doja Cat,8,Male,60-64
241,Adele,4,Male,60-64
242,Dua Lipa,4,Other,60-64
242,BTS,1,Other,60-64
242,Taylor Swift,4,Other,60-64
242,Doja Cat,13,Other,60-64
242,Eminem,29,Other,60-64
243,Dua Lipa,8,Male,45-49
243,Billie Eilish,16,Male,45-49
243,Drake,13,Male,45-49
243,The Beatles,5,Male,45-49
243,Queen,1,Male,45-49
243,Justin Bieber,4,Male,45-49
244,Bad Bunny,42,Female,65-70
244,Ed Sheeran,7,Female,65-70
244,Post Malone,5,Female,65-70
244,Queen,4,Female,65-70
244,Ariana Grande,1,Female,65-70
244,Kendrick Lamar,1,Female,65-70
244,Bruno Mars,49,Female,65-70
245,Harry Styles,22,Male,55-59
245,The Weeknd,5,Male,55-59
245,Ariana Grande,3,Male,55-59
245,Billie Eilish,3,Male,55-59
245,BTS,2,Male,55-59
245,Adele,3,Male,55-59
246,Adele,17,Female,15-19
246,Billie Eilish,15,Female,15-19
246,The Weeknd,1,Female,15-19
246,The Beatles,7,Female,15-19
246,Eminem,1,Female,15-19
246,Ed Sheeran,3,Female,15-19
246,Olivia Rodrigo,2,Female,15-19
246,Doja Cat,16,Female,15-19
246,Bruno Mars,8,Female,15-19
246,Harry Styles,2,Female,15-19
247,Harry Styles,31,Male,45-49
247,The Weeknd,6,Male,45-49
247,Billie Eilish,4,Male,45-49
247,Eminem,3,Male,45-49
247,Justin Bieber,34,Male,45-49
247,Taylor Swift,18,Male,45-49
248,BTS,13,Male,50-54
248,Ed Sheeran,3,Male,50-54
248,Drake,1,Male,50-54
248,Dua Lipa,1,Male,50-54
248,Justin Bieber,5,Male,50-54
248,Harry Styles,2,Male,50-54
248,Doja Cat,1,Male,50-54
248,Olivia Rodrigo,5,Male,50-54
248,Eminem,4,Male,50-54
248,Bad Bunny,6,Male,50-54
248,Billie Eilish,3,Male,50-54
248,Taylor Swift,46,Male,50-54
248,The Weeknd,12,Male,50-54
248,The Beatles,4,Male,50-54
248,Ariana Grande,6,Male,50-54
249,Kendrick Lamar,30,Male,20-24
249,Doja Cat,7,Male,20-24
249,Post Malone,15,Male,20-24
249,The Beatles,18,Male,20-24
249,Drake,5,Male,20-24
249,Ed Sheeran,1,Male,20-24
249,Adele,2,Male,20-24
249,Bad Bunny,4,Male,20-24
249,Bruno Mars,2,Male,20-24
249,Justin Bieber,23,Male,20-24
249,Olivia Rodrigo,2,Male,20-24
250,Queen,12,Female,20-24
250,Drake,3,Female,20-24
250,Eminem,7,Female,20-24
250,The Beatles,5,Female,20-24
250,Doja Cat,8,Female,20-24
250,Olivia Rodrigo,1,Female,20-24
250,Dua Lipa,1,Female,20-24
250,Harry Styles,13,Female,20-24
250,Kendrick Lamar,20,Female,20-24
250,Justin Bieber,2,Female,20-24
250,Bad Bunny,5,Female,20-24
250,Post Malone,9,Female,20-24
251,Queen,8,Male,35-39
251,Ed Sheeran,2,Male,35-39
251,Harry Styles,19,Male,35-39
251,Bad Bunny,14,Male,35-39
251,The Beatles,2,Male,35-39
251,Billie Eilish,10,Male,35-39
251,Olivia Rodrigo,20,Male,35-39
251,Drake,24,Male,35-39
251,Kendrick Lamar,6,Male,35-39
251,The Weeknd,5,Male,35-39
251,Justin Bieber,25,Male,35-39
252,The Weeknd,2,Male,50-54
252,Eminem,2,Male,50-54
252,The Beatles,3,Male,50-54
252,Harry Styles,1,Male,50-54
252,Doja Cat,5,Male,50-54
252,BTS,18,Male,50-54
252,Taylor Swift,1,Male,50-54
252,Dua Lipa,4,Male,50-54
252,Bruno Mars,84,Male,50-54
253,Queen,17,Male,15-19
253,Justin Bieber,13,Male,15-19
253,Ed Sheeran,5,Male,15-19
253,The Weeknd,9,Male,15-19
253,Billie Eilish,9,Male,15-19
253,Eminem,14,Male,15-19
253,Taylor Swift,6,Male,15-19
253,The Beatles,18,Male,15-19
253,Harry Styles,31,Male,15-19
253,Ariana Grande,5,Male,15-19
253,Doja Cat,7,Male,15-19
253,Drake,2,Male,15-19
253,Dua Lipa,10,Male,15-19
254,Drake,10,Female,15-19
254,BTS,1,Female,15-19
254,Kendrick Lamar,35,Female,15-19
254,Justin Bieber,15,Female,15-19
254,Bad Bunny,4,Female,15-19
254,Bruno Mars,13,Female,15-19
254,Harry Styles,11,Female,15-19
254,Ariana Grande,2,Female,15-19
254,Doja Cat,7,Female,15-19
254,The Beatles,2,Female,15-19
254,Taylor Swift,14,Female,15-19
254,Billie Eilish,3,Female,15-19
255,The Beatles,6,Female,55-59
255,Adele,13,Female,55-59
255,Dua Lipa,12,Female,55-59
255,Taylor Swift,2,Female,55-59
255,Ariana Grande,9,Female,55-59
255,Queen,12,Female,55-59
255,Kendrick Lamar,7,Female,55-59
256,The Beatles,5,Female,30-34
256,Doja Cat,9,Female,30-34
256,Eminem,5,Female,30-34
256,Adele,1,Female,30-34
256,Queen,36,Female,30-34
256,Ariana Grande,8,Female,30-34
256,The Weeknd,30,Female,30-34
256,Bruno Mars,5,Female,30-34
256,Taylor Swift,3,Female,30-34
256,Post Malone,9,Female,30-34
257,The Weeknd,4,Male,25-29
257,Drake,14,Male,25-29
257,Adele,11,Male,25-29
257,Taylor Swift,7,Male,25-29
257,Billie Eilish,19,Male,25-29
258,Post Malone,1,Female,40-44
258,Eminem,8,Female,40-44
258,Ed Sheeran,8,Female,40-44
258,Taylor Swift,20,Female,40-44
258,BTS,4,Female,40-44
258,Billie Eilish,5,Female,40-44
258,Justin Bieber,22,Female,40-44
259,Billie Eilish,3,Female,60-64
259,Ed Sheeran,3,Female,60-64
259,Eminem,3,Female,60-64
259,Doja Cat,5,Female,60-64
259,Adele,5,Female,60-64
259,Queen,5,Female,60-64
260,Olivia Rodrigo,2,Female,45-49
260,Bruno Mars,3,Female,45-49
260,The Weeknd,12,Female,45-49
260,Eminem,5,Female,45-49
260,Taylor Swift,28,Female,45-49
260,The Beatles,16,Female,45-49
260,Justin Bieber,3,Female,45-49
260,Ed Sheeran,13,Female,45-49
260,Post Malone,4,Female,45-49
260,Dua Lipa,11,Female,45-49
260,Billie Eilish,17,Female,45-49
260,Queen,22,Female,45-49
260,Doja Cat,9,Female,45-49
260,BTS,36,Female,45-49
260,Drake,11,Female,45-49
261,BTS,8,Male,20-24
261,Ariana Grande,6,Male,20-24
261,Post Malone,2,Male,20-24
261,Queen,6,Male,20-24
261,Dua Lipa,7,Male,20-24
261,Billie Eilish,10,Male,20-24
261,Adele,4,Male,20-24
261,Eminem,4,Male,20-24
261,The Beatles,14,Male,20-24
262,Bruno Mars,12,Male,60-64
262,Adele,2,Male,60-64
262,Queen,20,Male,60-64
262,Ed Sheeran,22,Male,60-64
262,Kendrick Lamar,2,Male,60-64
262,Harry Styles,3,Male,60-64
263,Dua Lipa,10,Female,50-54
263,BTS,8,Female,50-54
263,Post Malone,5,Female,50-54
263,Drake,3,Female,50-54
263,Kendrick Lamar,33,Female,50-54
263,Taylor Swift,1,Female,50-54
263,Harry Styles,5,Female,50-54
263,Ed Sheeran,5,Female,50-54
263,Bruno Mars,17,Female,50-54
263,The Weeknd,25,Female,50-54
263,Bad Bunny,5,Female,50-54
263,The Beatles,8,Female,50-54
263,Olivia Rodrigo,9,Female,50-54
264,Ed Sheeran,21,Male,55-59
264,Dua Lipa,16,Male,55-59
264,Harry Styles,10,Male,55-59
264,Kendrick Lamar,139,Male,55-59
264,The Beatles,2,Male,55-59
264,Post Malone,1,Male,55-59
264,Eminem,4,Male,55-59
264,Ariana Grande,1,Male,55-59
265,Bruno Mars,1,Female,25-29
265,The Beatles,5,Female,25-29
265,Olivia Rodrigo,9,Female,25-29
265,Adele,14,Female,25-29
265,Post Malone,13,Female,25-29
265,Taylor Swift,1,Female,25-29
265,Harry Styles,10,Female,25-29
265,Queen,11,Female,25-29
266,Queen,3,Female,55-59
266,Doja Cat,3,Female,55-59
266,Justin Bieber,9,Female,55-59
266,Drake,2,Female,55-59
266,Harry Styles,7,Female,55-59
266,Eminem,1,Female,55-59
266,Ed Sheeran,2,Female,55-59
266,Olivia Rodrigo,40,Female,55-59
266,The Beatles,1,Female,55-59
266,Post Malone,5,Female,55-59
266,Ariana Grande,16,Female,55-59
266,Bad Bunny,68,Female,55-59
267,Drake,8,Male,15-19
267,Bad Bunny,14,Male,15-19
267,Doja Cat,8,Male,15-19
267,Taylor Swift,20,Male,15-19
267,Billie Eilish,7,Male,15-19
268,Doja Cat,11,Male,15-19
268,Post Malone,1,Male,15-19
268,The Weeknd,3,Male,15-19
268,Ariana Grande,1,Male,15-19
268,BTS,1,Male,15-19
268,Justin Bieber,8,Male,15-19
268,The Beatles,1,Male,15-19
268,Queen,1,Male,15-19
268,Bad Bunny,7,Male,15-19
268,Olivia Rodrigo,4,Male,15-19
268,Eminem,54,Male,15-19
268,Harry Styles,46,Male,15-19
268,Ed Sheeran,3,Male,15-19
268,Taylor Swift,12,Male,15-19
269,The Weeknd,5,Male,40-44
269,Eminem,18,Male,40-44
269,Billie Eilish,3,Male,40-44
269,BTS,41,Male,40-44
269,Dua Lipa,1,Male,40-44
269,Harry Styles,21,Male,40-44
269,Taylor Swift,12,Male,40-44
269,Bruno Mars,82,Male,40-44
269,Adele,2,Male,40-44
269,Kendrick Lamar,1,Male,40-44
269,Justin Bieber,25,Male,40-44
270,Olivia Rodrigo,1,Female,35-39
270,Kendrick Lamar,23,Female,35-39
270,Drake,21,Female,35-39
270,Bad Bunny,8,Female,35-39
270,Eminem,7,Female,35-39
270,Ariana Grande,11,Female,35-39
270,The Beatles,22,Female,35-39
270,Dua Lipa,2,Female,35-39
270,Post Malone,14,Female,35-39
270,Ed Sheeran,3,Female,35-39
271,Eminem,47,Male,35-39
271,BTS,2,Male,35-39
271,The Weeknd,7,Male,35-39
271,Taylor Swift,9,Male,35-39
271,Adele,3,Male,35-39
271,Ariana Grande,3,Male,35-39
271,Drake,3,Male,35-39
271,Doja Cat,4,Male,35-39
271,Billie Eilish,12,Male,35-39
271,The Beatles,2,Male,35-39
271,Bruno Mars,3,Male,35-39
271,Ed Sheeran,4,Male,35-39
271,Justin Bieber,7,Male,35-39
271,Bad Bunny,9,Male,35-39
271,Olivia Rodrigo,56,Male,35-39
272,Ariana Grande,15,Other,35-39
272,Justin Bieber,3,Other,35-39
272,Ed Sheeran,3,Other,35-39
272,Post Malone,4,Other,35-39
272,Eminem,4,Other,35-39
272,Harry Styles,16,Other,35-39
272,Drake,16,Other,35-39
272,Bruno Mars,49,Other,35-39
272,The Weeknd,4,Other,35-39
272,Olivia Rodrigo,1,Other,35-39
